samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
227,-82.5,-78.75,-105,-202.5,-307.5,-296.25,-281.25,-270,-180.41666666666666
228,-82.5,-82.5,-105,-202.5,-303.75,-296.25,-273.75,-273.75,-180.0
229,-86.25,-78.75,-105,-202.5,-303.75,-296.25,-277.5,-266.25,-179.58333333333334
230,-86.25,-82.5,-105,-198.75,-303.75,-292.5,-270,-266.25,-178.33333333333334
231,-86.25,-78.75,-108.75,-202.5,-300,-296.25,-270,-266.25,-178.75
232,-86.25,-75,-108.75,-198.75,-303.75,-288.75,-270,-266.25,-177.5
233,-86.25,-71.25,-108.75,-198.75,-300,-292.5,-273.75,-266.25,-177.5
234,-82.5,-67.5,-108.75,-198.75,-300,-292.5,-270,-266.25,-176.25
235,-82.5,-67.5,-112.5,-198.75,-303.75,-296.25,-277.5,-266.25,-178.33333333333334
236,-82.5,-67.5,-108.75,-202.5,-303.75,-303.75,-281.25,-270,-180.0
237,-78.75,-71.25,-108.75,-198.75,-307.5,-303.75,-281.25,-270,-180.0
238,-82.5,-71.25,-101.25,-195,-307.5,-311.25,-288.75,-273.75,-181.25
239,-78.75,-78.75,-93.75,-187.5,-307.5,-318.75,-300,-281.25,-182.91666666666666
240,-78.75,-78.75,-78.75,-180,-311.25,-326.25,-307.5,-292.5,-183.75
241,-82.5,-86.25,-60,-157.5,-307.5,-333.75,-315,-303.75,-182.91666666666666
242,-75,-90,-26.25,-135,-303.75,-337.5,-326.25,-315,-178.75
243,-71.25,-93.75,3.75,-93.75,-296.25,-337.5,-333.75,-330,-172.5
244,-67.5,-105,48.75,-48.75,-277.5,-337.5,-337.5,-341.25,-162.91666666666666
245,-56.25,-108.75,97.5,7.5,-258.75,-333.75,-341.25,-345,-148.75
246,-41.25,-108.75,146.25,63.75,-232.5,-322.5,-337.5,-345,-130.83333333333334
247,-22.5,-97.5,195,127.5,-191.25,-307.5,-322.5,-337.5,-106.25
248,0,-75,243.75,195,-150,-281.25,-307.5,-318.75,-77.08333333333333
249,33.75,-41.25,281.25,258.75,-101.25,-243.75,-273.75,-292.5,-42.083333333333336
250,71.25,7.5,307.5,318.75,-41.25,-198.75,-232.5,-251.25,-2.0833333333333335
251,116.25,75,326.25,375,18.75,-135,-172.5,-198.75,45.0
252,161.25,153.75,330,416.25,86.25,-60,-97.5,-131.25,95.41666666666667
253,213.75,243.75,322.5,453.75,157.5,26.25,-11.25,-48.75,150.83333333333334
254,266.25,348.75,296.25,480,232.5,127.5,93.75,45,210.0
255,318.75,465,258.75,483.75,311.25,243.75,213.75,161.25,272.9166666666667
256,375,585,206.25,476.25,390,367.5,345,285,336.6666666666667
257,420,716.25,135,453.75,468.75,498.75,491.25,416.25,400.0
258,468.75,843.75,52.5,408.75,547.5,641.25,641.25,558.75,462.5
259,502.5,963.75,-45,345,622.5,776.25,795,705,518.3333333333334
260,536.25,1080,-153.75,258.75,682.5,915,948.75,851.25,568.75
261,555,1185,-273.75,150,738.75,1046.25,1087.5,982.5,607.9166666666666
262,566.25,1275,-393.75,33.75,780,1162.5,1215,1098.75,637.5
263,558.75,1338.75,-510,-93.75,810,1260,1323.75,1188.75,652.9166666666666
264,543.75,1376.25,-618.75,-221.25,817.5,1327.5,1395,1245,651.6666666666666
265,506.25,1383.75,-716.25,-348.75,806.25,1361.25,1428.75,1267.5,632.0833333333334
266,453.75,1357.5,-795,-465,765,1350,1417.5,1245,592.0833333333334
267,390,1293.75,-851.25,-573.75,697.5,1293.75,1361.25,1188.75,533.3333333333334
268,311.25,1200,-892.5,-671.25,596.25,1188.75,1252.5,1087.5,452.5
269,228.75,1076.25,-915,-757.5,465,1035,1102.5,952.5,354.1666666666667
270,142.5,933.75,-926.25,-832.5,315,847.5,918.75,795,243.75
271,60,787.5,-918.75,-892.5,153.75,637.5,716.25,626.25,130.0
272,-11.25,637.5,-900,-933.75,-3.75,427.5,510,453.75,20.0
273,-67.5,495,-873.75,-952.5,-142.5,228.75,318.75,292.5,-77.91666666666667
274,-116.25,371.25,-836.25,-948.75,-258.75,63.75,157.5,150,-157.5
275,-146.25,266.25,-791.25,-926.25,-337.5,-60,26.25,37.5,-214.58333333333334
276,-157.5,180,-738.75,-881.25,-382.5,-150,-63.75,-41.25,-248.33333333333334
277,-161.25,120,-678.75,-813.75,-397.5,-198.75,-123.75,-97.5,-261.25
278,-153.75,82.5,-615,-735,-393.75,-221.25,-150,-131.25,-257.5
279,-142.5,60,-551.25,-645,-371.25,-217.5,-165,-146.25,-242.08333333333334
280,-127.5,52.5,-487.5,-558.75,-341.25,-213.75,-161.25,-153.75,-221.25
281,-112.5,52.5,-431.25,-468.75,-307.5,-195,-153.75,-146.25,-195.83333333333334
282,-97.5,56.25,-375,-386.25,-273.75,-180,-146.25,-146.25,-172.08333333333334
283,-82.5,56.25,-326.25,-315,-240,-168.75,-142.5,-146.25,-151.66666666666666
284,-71.25,56.25,-281.25,-258.75,-210,-157.5,-142.5,-142.5,-134.16666666666666
285,-63.75,48.75,-247.5,-210,-187.5,-153.75,-138.75,-146.25,-122.08333333333333
286,-52.5,41.25,-213.75,-176.25,-168.75,-150,-142.5,-153.75,-112.91666666666667
287,-48.75,33.75,-187.5,-153.75,-153.75,-146.25,-138.75,-157.5,-105.83333333333333
288,-41.25,30,-161.25,-138.75,-146.25,-142.5,-138.75,-153.75,-99.16666666666667
289,-41.25,22.5,-138.75,-123.75,-142.5,-142.5,-138.75,-157.5,-95.83333333333333
290,-41.25,15,-116.25,-116.25,-142.5,-142.5,-138.75,-161.25,-93.75
291,-41.25,15,-105,-105,-150,-146.25,-138.75,-161.25,-92.5
292,-41.25,15,-90,-101.25,-150,-150,-146.25,-168.75,-92.5
293,-45,11.25,-86.25,-90,-153.75,-157.5,-153.75,-168.75,-93.75
294,-41.25,3.75,-82.5,-82.5,-161.25,-165,-165,-180,-97.08333333333333
295,-41.25,0,-82.5,-78.75,-168.75,-176.25,-172.5,-187.5,-100.83333333333333
296,-45,-3.75,-82.5,-78.75,-168.75,-187.5,-183.75,-198.75,-105.41666666666667
297,-41.25,-7.5,-82.5,-75,-176.25,-195,-195,-206.25,-108.75
298,-41.25,-11.25,-82.5,-82.5,-180,-206.25,-202.5,-217.5,-113.75
299,-37.5,-11.25,-82.5,-86.25,-183.75,-213.75,-206.25,-221.25,-115.83333333333333
300,-37.5,-3.75,-86.25,-90,-187.5,-213.75,-210,-225,-117.08333333333333
301,-37.5,0,-86.25,-101.25,-195,-213.75,-210,-225,-118.75
302,-37.5,11.25,-86.25,-101.25,-198.75,-213.75,-206.25,-221.25,-117.08333333333333
303,-37.5,22.5,-86.25,-101.25,-202.5,-213.75,-206.25,-221.25,-116.25
304,-33.75,33.75,-86.25,-101.25,-202.5,-217.5,-210,-221.25,-115.41666666666667
305,-33.75,37.5,-86.25,-93.75,-202.5,-213.75,-210,-221.25,-113.75
306,-33.75,37.5,-82.5,-90,-202.5,-217.5,-210,-221.25,-113.33333333333333
307,-30,26.25,-82.5,-82.5,-198.75,-221.25,-210,-221.25,-113.33333333333333
308,-30,18.75,-78.75,-75,-195,-217.5,-213.75,-221.25,-112.5
309,-22.5,11.25,-78.75,-71.25,-195,-221.25,-210,-217.5,-111.66666666666667
310,-22.5,0,-71.25,-67.5,-191.25,-221.25,-210,-221.25,-111.66666666666667
